species_a,species_b,class_a,class_b,order_a,order_b,family_a,family_b,genus_a,genus_b,pair_class,relation,divergence_mya,divergence_years,divergence_source,timetree_study_count,timetree_ci_low,timetree_ci_high,timetree_name_a,timetree_name_b,n_calls_a,n_calls_b,n_pairs,alignment_r,alignment_fisher_z,log10_divergence_mya
European starling (Sturnus vulgaris),Meerkat (Suricata suricatta),Aves,Mammalia,Passeriformes,Carnivora,Sturnidae,Herpestidae,Sturnus,Suricata,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Suricata suricatta,Sturnus vulgaris,6,7,42,0.4346409449932814,0.46560442972268085,2.503722606486479
European starling (Sturnus vulgaris),Mona monkey (Cercopithecus mona),Aves,Mammalia,Passeriformes,Primates,Sturnidae,Cercopithecidae,Sturnus,Cercopithecus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Sturnus vulgaris,Cercopithecus mona,6,6,36,0.34234029202566635,0.35674110988941576,2.503722606486479
European starling (Sturnus vulgaris),Mouse lemurs (Microcebus spp.),Aves,Mammalia,Passeriformes,Primates,Sturnidae,Cheirogaleidae,Sturnus,Microcebus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Sturnus vulgaris,Microcebus,6,6,36,0.49904890401939517,0.5480388192461944,2.503722606486479
European starling (Sturnus vulgaris),Olive baboon (Papio anubis),Aves,Mammalia,Passeriformes,Primates,Sturnidae,Cercopithecidae,Sturnus,Papio,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Sturnus vulgaris,Papio anubis,6,14,84,0.166126196037389,0.16768025710780596,2.503722606486479
European starling (Sturnus vulgaris),Patas monkey (Erythrocebus patas),Aves,Mammalia,Passeriformes,Primates,Sturnidae,Cercopithecidae,Sturnus,Erythrocebus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Sturnus vulgaris,Erythrocebus patas,6,6,36,0.18282591078573693,0.18490476919788545,2.503722606486479
European starling (Sturnus vulgaris),Plain-tailed wren (Pheugopedius euophrys),Aves,Aves,Passeriformes,Passeriformes,Sturnidae,Troglodytidae,Sturnus,Pheugopedius,Aves,same_order,36.768705,36768705.0,TimeTree API pairwise summaryjson,8.0,19.8887,44.38974,Pheugopedius euophrys,Sturnus vulgaris,6,3,18,0.4911393358803374,0.5375607634897791,1.5654783342132175
European starling (Sturnus vulgaris),Poison dart frogs (Dendrobatidae; various genera),Aves,Amphibia,Passeriformes,Anura,Sturnidae,Dendrobatidae,Sturnus,,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dendrobatidae,Sturnus vulgaris,6,2,12,-0.040497291539979205,-0.04051945228339411,2.546155753178947
European starling (Sturnus vulgaris),Putty-nosed monkey (Cercopithecus nictitans),Aves,Mammalia,Passeriformes,Primates,Sturnidae,Cercopithecidae,Sturnus,Cercopithecus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Sturnus vulgaris,Cercopithecus nictitans,6,7,42,0.1174796674220186,0.11802465166554103,2.503722606486479
European starling (Sturnus vulgaris),Red colobus (Piliocolobus spp.),Aves,Mammalia,Passeriformes,Primates,Sturnidae,Cercopithecidae,Sturnus,Piliocolobus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Sturnus vulgaris,Piliocolobus,6,5,30,0.3148385582592367,0.3259073379116829,2.503722606486479
European starling (Sturnus vulgaris),Red-tailed monkey (Cercopithecus ascanius),Aves,Mammalia,Passeriformes,Primates,Sturnidae,Cercopithecidae,Sturnus,Cercopithecus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Sturnus vulgaris,Cercopithecus ascanius,6,7,42,0.26413822237123474,0.27055181145648305,2.503722606486479
European starling (Sturnus vulgaris),Rhesus macaque (Macaca mulatta),Aves,Mammalia,Passeriformes,Primates,Sturnidae,Cercopithecidae,Sturnus,Macaca,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Sturnus vulgaris,Macaca mulatta,6,8,48,0.164806255964839,0.16632316077798445,2.503722606486479
European starling (Sturnus vulgaris),Ring-tailed lemur (Lemur catta),Aves,Mammalia,Passeriformes,Primates,Sturnidae,Lemuridae,Sturnus,Lemur,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Sturnus vulgaris,Lemur catta,6,6,36,0.48452780770548404,0.5288843336168203,2.503722606486479
European starling (Sturnus vulgaris),Siamang (Symphalangus syndactylus),Aves,Mammalia,Passeriformes,Primates,Sturnidae,Hylobatidae,Sturnus,Symphalangus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Sturnus vulgaris,Symphalangus syndactylus,6,4,24,0.5413353501734575,0.6060425487758899,2.503722606486479
European starling (Sturnus vulgaris),Spotted hyena (Crocuta crocuta),Aves,Mammalia,Passeriformes,Carnivora,Sturnidae,Hyaenidae,Sturnus,Crocuta,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Crocuta crocuta,Sturnus vulgaris,6,6,36,0.23723676631581245,0.2418440421593057,2.503722606486479
European starling (Sturnus vulgaris),Talapoin monkey (Miopithecus talapoin),Aves,Mammalia,Passeriformes,Primates,Sturnidae,Cercopithecidae,Sturnus,Miopithecus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Sturnus vulgaris,Miopithecus talapoin,6,7,42,0.22547305223761785,0.2294148802613468,2.503722606486479
European starling (Sturnus vulgaris),Tufted capuchin (Sapajus apella),Aves,Mammalia,Passeriformes,Primates,Sturnidae,Cebidae,Sturnus,Sapajus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Sturnus vulgaris,Sapajus apella,6,8,48,0.1962832996813001,0.19886396740349185,2.503722606486479
European starling (Sturnus vulgaris),Túngara frog (Engystomops pustulosus),Aves,Amphibia,Passeriformes,Anura,Sturnidae,Leptodactylidae,Sturnus,Engystomops,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Engystomops pustulosus,Sturnus vulgaris,6,3,18,0.1375514903406746,0.13842898392821418,2.546155753178947
European starling (Sturnus vulgaris),Vervet monkey (Chlorocebus pygerythrus),Aves,Mammalia,Passeriformes,Primates,Sturnidae,Cercopithecidae,Sturnus,Chlorocebus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Sturnus vulgaris,Chlorocebus pygerythrus,6,8,48,0.1768028558935312,0.178680440429435,2.503722606486479
European starling (Sturnus vulgaris),Western Gorilla (Gorilla gorilla),Aves,Mammalia,Passeriformes,Primates,Sturnidae,Hominidae,Sturnus,Gorilla,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Sturnus vulgaris,Gorilla gorilla,6,9,54,0.24547411542289743,0.25059098373016714,2.503722606486479
European starling (Sturnus vulgaris),White-browed sparrow-weaver (Plocepasser mahali),Aves,Aves,Passeriformes,Passeriformes,Sturnidae,Ploceidae,Sturnus,Plocepasser,Aves,same_order,35.99253,35992530.0,TimeTree API pairwise summaryjson,7.0,21.364678,72.0,Plocepasser mahali,Sturnus vulgaris,6,4,24,0.5319372829136654,0.5928430568047064,1.556212375311453
European starling (Sturnus vulgaris),Yellow baboon (Papio cynocephalus),Aves,Mammalia,Passeriformes,Primates,Sturnidae,Cercopithecidae,Sturnus,Papio,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Sturnus vulgaris,Papio cynocephalus,6,7,42,0.10310827485739842,0.10347601569381668,2.503722606486479
European starling (Sturnus vulgaris),Zebra finch (Taeniopygia guttata),Aves,Aves,Passeriformes,Passeriformes,Sturnidae,Estrildidae,Sturnus,Taeniopygia,Aves,same_order,35.99253,35992530.0,TimeTree API pairwise summaryjson,7.0,21.364678,72.0,Sturnus vulgaris,Taeniopygia guttata,6,7,42,0.39709018108863625,0.42018963953339933,1.556212375311453
Gelada (Theropithecus gelada),"Gibbons (Hylobates spp., Nomascus spp., Hoolock spp.)",Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Hylobatidae,Theropithecus,,Mammalia,same_order,28.82,28820000.0,TimeTree API pairwise summaryjson,83.0,26.8,30.6,Hylobates,Theropithecus gelada,8,4,32,0.28313288340879794,0.2910847203765071,1.4596939764779706
Gelada (Theropithecus gelada),Gray wolf (Canis lupus),Mammalia,Mammalia,Primates,Carnivora,Cercopithecidae,Canidae,Theropithecus,Canis,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Canis lupus,Theropithecus gelada,8,5,40,0.007282999673181933,0.007283128445774238,1.9731278535996986
Gelada (Theropithecus gelada),Greater sac-winged bat (Saccopteryx bilineata),Mammalia,Mammalia,Primates,Chiroptera,Cercopithecidae,Emballonuridae,Theropithecus,Saccopteryx,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Saccopteryx bilineata,Theropithecus gelada,8,5,40,0.2394697946322689,0.2442115767495861,1.9731278535996986
Gelada (Theropithecus gelada),Green tree frog (Hyla cinerea),Mammalia,Amphibia,Primates,Anura,Cercopithecidae,Hylidae,Theropithecus,Hyla,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Theropithecus gelada,8,7,56,0.3712891563226343,0.3899175616839539,2.546155753178947
Gelada (Theropithecus gelada),Howler monkey (Alouatta spp.),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Atelidae,Theropithecus,Alouatta,Mammalia,same_order,42.9,42900000.0,TimeTree API pairwise summaryjson,68.0,40.0,44.2,Alouatta,Theropithecus gelada,8,6,48,0.2526965622671443,0.2582912227287437,1.6324572921847242
Gelada (Theropithecus gelada),Indri (Indri indri),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Indriidae,Theropithecus,Indri,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Indri indri,Theropithecus gelada,8,6,48,0.6771372829398848,0.8238082061992187,1.867790996278425
Gelada (Theropithecus gelada),Japanese macaque (Macaca fuscata),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Theropithecus,Macaca,Mammalia,same_family,10.454,10454000.0,TimeTree API pairwise summaryjson,42.0,8.78921,11.05064,Macaca fuscata,Theropithecus gelada,8,8,64,0.3393876940136623,0.3534003512329664,1.0192824957617317
Gelada (Theropithecus gelada),Japanese tit (Parus minor),Mammalia,Aves,Primates,Passeriformes,Cercopithecidae,Paridae,Theropithecus,Parus,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Parus minor,Theropithecus gelada,8,4,32,-0.058096310267873257,-0.058161804812059244,2.503722606486479
Gelada (Theropithecus gelada),Langurs (Semnopithecus spp. / Trachypithecus spp.),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Theropithecus,,Mammalia,same_family,17.755,17755000.0,TimeTree API pairwise summaryjson,29.0,15.5,19.8,Semnopithecus,Theropithecus gelada,8,5,40,0.6591138548823892,0.7912451901054415,1.2493206766376344
Gelada (Theropithecus gelada),L’Hoest’s monkey (Allochrocebus lhoesti),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Theropithecus,Allochrocebus,Mammalia,same_family,12.32716,12327160.0,TimeTree API pairwise summaryjson,28.0,11.5,13.0889,Allochrocebus lhoesti,Theropithecus gelada,8,7,56,0.6337482641830676,0.7476556513559514,1.0908630329301952
Gelada (Theropithecus gelada),Mandrill (Mandrillus sphinx),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Theropithecus,Mandrillus,Mammalia,same_family,7.5,7500000.0,TimeTree API pairwise summaryjson,11.0,6.1,11.737,Mandrillus sphinx,Theropithecus gelada,8,7,56,0.683736761676121,0.8360979829053564,0.8750612633917001
Gelada (Theropithecus gelada),Meerkat (Suricata suricatta),Mammalia,Mammalia,Primates,Carnivora,Cercopithecidae,Herpestidae,Theropithecus,Suricata,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Suricata suricatta,Theropithecus gelada,8,7,56,-0.12007006879751837,-0.12065212154501635,1.9731278535996986
Gelada (Theropithecus gelada),Mona monkey (Cercopithecus mona),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Theropithecus,Cercopithecus,Mammalia,same_family,12.32716,12327160.0,TimeTree API pairwise summaryjson,28.0,11.5,13.0889,Theropithecus gelada,Cercopithecus mona,8,6,48,0.6489470102883285,0.773477503840096,1.0908630329301952
Gelada (Theropithecus gelada),Mouse lemurs (Microcebus spp.),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cheirogaleidae,Theropithecus,Microcebus,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Microcebus,Theropithecus gelada,8,6,48,0.3730149231053596,0.3919207675710893,1.867790996278425
Gelada (Theropithecus gelada),Olive baboon (Papio anubis),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Theropithecus,Papio,Mammalia,same_family,4.52,4520000.0,TimeTree API pairwise summaryjson,20.0,4.0,4.83554,Papio anubis,Theropithecus gelada,8,14,112,0.48764791796459556,0.5329697620947038,0.6551384348113821
Gelada (Theropithecus gelada),Patas monkey (Erythrocebus patas),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Theropithecus,Erythrocebus,Mammalia,same_family,12.32716,12327160.0,TimeTree API pairwise summaryjson,28.0,11.5,13.0889,Erythrocebus patas,Theropithecus gelada,8,6,48,0.636418718423432,0.7521312723032729,1.0908630329301952
Gelada (Theropithecus gelada),Plain-tailed wren (Pheugopedius euophrys),Mammalia,Aves,Primates,Passeriformes,Cercopithecidae,Troglodytidae,Theropithecus,Pheugopedius,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Pheugopedius euophrys,Theropithecus gelada,8,3,24,0.5029182910689022,0.5532048037553053,2.503722606486479
Gelada (Theropithecus gelada),Poison dart frogs (Dendrobatidae; various genera),Mammalia,Amphibia,Primates,Anura,Cercopithecidae,Dendrobatidae,Theropithecus,,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dendrobatidae,Theropithecus gelada,8,2,16,0.08818020629196552,0.0884098342760606,2.546155753178947
Gelada (Theropithecus gelada),Putty-nosed monkey (Cercopithecus nictitans),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Theropithecus,Cercopithecus,Mammalia,same_family,12.32716,12327160.0,TimeTree API pairwise summaryjson,28.0,11.5,13.0889,Cercopithecus nictitans,Theropithecus gelada,8,7,56,0.46110428181110447,0.49871285338513993,1.0908630329301952
Gelada (Theropithecus gelada),Red colobus (Piliocolobus spp.),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Theropithecus,Piliocolobus,Mammalia,same_family,17.755,17755000.0,TimeTree API pairwise summaryjson,29.0,15.5,19.8,Piliocolobus,Theropithecus gelada,8,5,40,0.5519464078892422,0.6211761593200363,1.2493206766376344
Gelada (Theropithecus gelada),Red-tailed monkey (Cercopithecus ascanius),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Theropithecus,Cercopithecus,Mammalia,same_family,12.32716,12327160.0,TimeTree API pairwise summaryjson,28.0,11.5,13.0889,Cercopithecus ascanius,Theropithecus gelada,8,7,56,0.5384623637958907,0.6019875645095749,1.0908630329301952
Gelada (Theropithecus gelada),Rhesus macaque (Macaca mulatta),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Theropithecus,Macaca,Mammalia,same_family,10.454,10454000.0,TimeTree API pairwise summaryjson,42.0,8.78921,11.05064,Macaca mulatta,Theropithecus gelada,8,8,64,0.36670549784826645,0.3846114072328062,1.0192824957617317
Gelada (Theropithecus gelada),Ring-tailed lemur (Lemur catta),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Lemuridae,Theropithecus,Lemur,Mammalia,same_order,73.75492,73754920.0,TimeTree API pairwise summaryjson,50.0,71.4,77.5,Lemur catta,Theropithecus gelada,8,6,48,0.583675788269758,0.6680197802297891,1.867790996278425
Gelada (Theropithecus gelada),Siamang (Symphalangus syndactylus),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Hylobatidae,Theropithecus,Symphalangus,Mammalia,same_order,28.82,28820000.0,TimeTree API pairwise summaryjson,83.0,26.8,30.6,Symphalangus syndactylus,Theropithecus gelada,8,4,32,0.35748108563374587,0.3739949317189033,1.4596939764779706
Gelada (Theropithecus gelada),Spotted hyena (Crocuta crocuta),Mammalia,Mammalia,Primates,Carnivora,Cercopithecidae,Hyaenidae,Theropithecus,Crocuta,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Crocuta crocuta,Theropithecus gelada,8,6,48,0.15825461647461403,0.15959596818622462,1.9731278535996986
Gelada (Theropithecus gelada),Talapoin monkey (Miopithecus talapoin),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Theropithecus,Miopithecus,Mammalia,same_family,12.32716,12327160.0,TimeTree API pairwise summaryjson,28.0,11.5,13.0889,Miopithecus talapoin,Theropithecus gelada,8,7,56,0.4338528434091231,0.46463317892373895,1.0908630329301952
Gelada (Theropithecus gelada),Tufted capuchin (Sapajus apella),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cebidae,Theropithecus,Sapajus,Mammalia,same_order,42.9,42900000.0,TimeTree API pairwise summaryjson,68.0,40.0,44.2,Sapajus apella,Theropithecus gelada,8,8,64,0.41328940757918825,0.4395717547630554,1.6324572921847242
Gelada (Theropithecus gelada),Túngara frog (Engystomops pustulosus),Mammalia,Amphibia,Primates,Anura,Cercopithecidae,Leptodactylidae,Theropithecus,Engystomops,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Engystomops pustulosus,Theropithecus gelada,8,3,24,0.2790149588987666,0.2866135538250626,2.546155753178947
Gelada (Theropithecus gelada),Vervet monkey (Chlorocebus pygerythrus),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Theropithecus,Chlorocebus,Mammalia,same_family,12.32716,12327160.0,TimeTree API pairwise summaryjson,28.0,11.5,13.0889,Chlorocebus pygerythrus,Theropithecus gelada,8,8,64,0.35267333001797113,0.36849354560009157,1.0908630329301952
Gelada (Theropithecus gelada),Western Gorilla (Gorilla gorilla),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Hominidae,Theropithecus,Gorilla,Mammalia,same_order,28.82,28820000.0,TimeTree API pairwise summaryjson,83.0,26.8,30.6,Gorilla gorilla,Theropithecus gelada,8,9,72,0.32818670850722953,0.3407947260157564,1.4596939764779706
Gelada (Theropithecus gelada),White-browed sparrow-weaver (Plocepasser mahali),Mammalia,Aves,Primates,Passeriformes,Cercopithecidae,Ploceidae,Theropithecus,Plocepasser,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Plocepasser mahali,Theropithecus gelada,8,4,32,0.2273987592928571,0.23144466149817708,2.503722606486479
Gelada (Theropithecus gelada),Yellow baboon (Papio cynocephalus),Mammalia,Mammalia,Primates,Primates,Cercopithecidae,Cercopithecidae,Theropithecus,Papio,Mammalia,same_family,4.52,4520000.0,TimeTree API pairwise summaryjson,20.0,4.0,4.83554,Papio cynocephalus,Theropithecus gelada,8,7,56,0.3925566051728139,0.4148188136876752,0.6551384348113821
Gelada (Theropithecus gelada),Zebra finch (Taeniopygia guttata),Mammalia,Aves,Primates,Passeriformes,Cercopithecidae,Estrildidae,Theropithecus,Taeniopygia,Cross-class,cross_class,318.95,318950000.0,TimeTree API pairwise summaryjson,30.0,316.0,322.37,Theropithecus gelada,Taeniopygia guttata,8,7,56,-0.23752306687383687,-0.2421474388905084,2.503722606486479
"Gibbons (Hylobates spp., Nomascus spp., Hoolock spp.)",Gray wolf (Canis lupus),Mammalia,Mammalia,Primates,Carnivora,Hylobatidae,Canidae,,Canis,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Canis lupus,Hylobates,4,5,20,0.04391449245608581,0.043942754610706215,1.9731278535996986
"Gibbons (Hylobates spp., Nomascus spp., Hoolock spp.)",Greater sac-winged bat (Saccopteryx bilineata),Mammalia,Mammalia,Primates,Chiroptera,Hylobatidae,Emballonuridae,,Saccopteryx,Mammalia,same_class,94.0,94000000.0,TimeTree API pairwise summaryjson,63.0,91.5,97.4,Saccopteryx bilineata,Hylobates,4,5,20,0.05600156176748097,0.056060215741081804,1.9731278535996986
"Gibbons (Hylobates spp., Nomascus spp., Hoolock spp.)",Green tree frog (Hyla cinerea),Mammalia,Amphibia,Primates,Anura,Hylobatidae,Hylidae,,Hyla,Cross-class,cross_class,351.686545,351686545.0,TimeTree API pairwise summaryjson,32.0,348.4,355.7,Dryophytes cinereus,Hylobates,4,7,28,0.4086327005333109,0.4339687422490322,2.546155753178947
